PhaseID,PhaseName,PhaseGoal,PhaseStartDate,PhaseEndDate,ShoulderNotes,GripStatus,SessionID,SessionDate,ProgramDay,PhaseWeek,WorkoutName,SessionStartTime,SessionEndTime,ExerciseLogID,ExerciseName,Category,MovementPattern,MuscleGroup,IsUnilateral,IsTimed,SetNumber,WeightLbs,Reps,DurationSeconds,DistanceValue,DistanceUnit,TempoEccentric,TempoPause,TempoConcentric,RIR,SupersetGroupID,GeneralNotes,ExerciseDateTime
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2709,Machine Row,Pull,Pull,Other,FALSE,FALSE,2,195,10,,,,2,1,3-Jan,1-2,,Tempo 2-1-3; RIR 1-2; seat 5/chest 7,2026-07-22T19:42:48.083Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2710,Machine Row,Pull,Pull,Other,FALSE,FALSE,3,200,8,,,,2,1,3-Jan,1-2,,Tempo 2-1-3; RIR 1-2; seat 5/chest 7,2026-07-22T19:45:35.205Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2711,Machine Row,Pull,Pull,Other,FALSE,FALSE,4,205,8,,,,2,1,3-Jan,1-2,,Tempo 2-1-3; RIR 1-2; seat 5/chest 7,2026-07-22T19:48:37.403Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2712,Single-Arm Neutral Grip Cable Pulldown,Pull,Pull,Back,TRUE,FALSE,1,70,12,,,,2,1,3-Jan,1-2,,Left arm first; 15 sec between arms; tempo 2-1-3; RIR 1-2; grip SUPER limiting at 10-12 but made it cleanly,2026-07-22T19:53:38.424Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2713,Single-Arm Neutral Grip Cable Pulldown,Pull,Pull,Back,TRUE,FALSE,2,70,12,,,,2,1,3-Jan,1-2,,Left arm first; 15 sec between arms; tempo 2-1-3; RIR 1-2; grip SUPER limiting at 10-12 but made it cleanly,2026-07-22T19:56:57.619Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2714,Single-Arm Neutral Grip Cable Pulldown,Pull,Pull,Back,TRUE,FALSE,3,70,11,,,,2,1,3-Jan,1-2,,Left arm first; 15 sec between arms; tempo 2-1-3; RIR 1-2; grip SUPER limiting at 10-12 but made it cleanly,2026-07-22T20:00:32.687Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2715,"Half-Kneeling Single-Arm Cable Row, Low-to-High Finish",Pull,Pull,,TRUE,FALSE,1,40,12,,,,2,1,3,2+,,Tempo 2-1-3; RIR 2+; LifeFitness Low Row machine; half kneeling,2026-07-22T20:09:04.556Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2716,"Half-Kneeling Single-Arm Cable Row, Low-to-High Finish",Pull,Pull,,TRUE,FALSE,2,42.5,12,,,,2,1,3,2+,,Tempo 2-1-3; RIR 2+; LifeFitness Low Row machine; half kneeling,2026-07-22T20:12:28.114Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2717,"Half-Kneeling Single-Arm Cable Row, Low-to-High Finish",Pull,Pull,,TRUE,FALSE,3,45,12,,,,2,1,3,2+,,Tempo 2-1-3; RIR 2+; LifeFitness Low Row machine; half kneeling,2026-07-22T20:17:21.991Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2718,Incline Dumbbell Curl (Supinated),Arms_Biceps,Curl,Upper Arms,FALSE,FALSE,1,30,10,,,,2,1,3-Jan,1-2,,Tempo 2-1-3; RIR 1-2; bench at 3 (15-30 degree),2026-07-22T20:20:13.614Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2719,Incline Dumbbell Curl (Supinated),Arms_Biceps,Curl,Upper Arms,FALSE,FALSE,2,30,8.5,,,,2,1,3,1,,Tempo 2-1-3; RIR 1; bench at 3 (15-30 degree),2026-07-22T20:22:57.026Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2720,Incline Dumbbell Curl (Supinated),Arms_Biceps,Curl,Upper Arms,FALSE,FALSE,3,30,8,,,,2,1,3,1,,Tempo 2-1-3; RIR 1; bench at 3 (15-30 degree),2026-07-22T20:26:36.320Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2721,Face Pull,Pull,Pull,Other,FALSE,FALSE,1,30,15,,,,2,1,3,2+,,Tempo 2-1-3; RIR 2+; adjustable cable rack at 30 plate,2026-07-22T20:30:05.554Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2722,Face Pull,Pull,Pull,Other,FALSE,FALSE,2,35,15,,,,2,1,3,2+,,Tempo 2-1-3; RIR 2+; adjustable cable rack at 30 plate,2026-07-22T20:32:23.321Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260722-01,7/22/2026,1,3,Phase 8 - Day 1 - Heavy Pull + Grip Strength,2026-07-22T19:11:45.098Z,2026-07-22T20:35:26.009Z,E-20260722-2723,Face Pull,Pull,Pull,Other,FALSE,FALSE,3,42.5,15,,,,2,1,3-Jan,1-2,,Tempo 2-1-3; RIR 1-2; adjustable cable rack at 30 plate,2026-07-22T20:35:26.009Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2724,Treadmill Walking,Cardio,Cardio,Cardio,FALSE,TRUE,1,,,300,0.57,km,,,,,,"4.3 mph, 5% incline",2026-07-23T16:59:27.218Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2725,Band Pull Aparts,Warmup,Activation,,FALSE,FALSE,1,0,15,,,,,,,,2026-07-23T16:59:37.526Z,Red band,2026-07-23T16:59:38.362Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2726,Band External Rotations,Warmup,Activation,,FALSE,FALSE,1,0,12,,,,,,,,2026-07-23T16:59:37.526Z,Red band,2026-07-23T16:59:43.164Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2727,Serratus Wall Slides (banded),Warmup,Activation,,FALSE,FALSE,1,0,8,,,,,,,,2026-07-23T16:59:37.526Z,Red band,2026-07-23T16:59:47.030Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2728,Scap Push Ups,Push,Horizontal Press,Other;Shoulders,FALSE,FALSE,1,0,10,,,,,,,,2026-07-23T16:59:37.526Z,,2026-07-23T16:59:50.712Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2729,Band Pull Aparts,Warmup,Activation,,FALSE,FALSE,2,0,15,,,,,,,,2026-07-23T17:04:22.256Z,Red band,2026-07-23T17:04:22.774Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2730,Band External Rotations,Warmup,Activation,,FALSE,FALSE,2,0,12,,,,,,,,2026-07-23T17:04:22.256Z,Red band,2026-07-23T17:04:24.481Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2731,Serratus Wall Slides (banded),Warmup,Activation,,FALSE,FALSE,2,0,8,,,,,,,,2026-07-23T17:04:22.256Z,Red band,2026-07-23T17:04:26.439Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2732,Scap Push Ups,Push,Horizontal Press,Other;Shoulders,FALSE,FALSE,2,0,10,,,,,,,,2026-07-23T17:04:22.256Z,,2026-07-23T17:04:28.652Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2733,Single Arm Cable Press (split stance),Push,Horizontal Press,,TRUE,FALSE,1,20,10,,,,,,,,,Warmup,2026-07-23T17:07:22.709Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2734,Neutral Grip Dumbbell Floor Press,Push,Horizontal Press,,FALSE,FALSE,1,125,9,,,,2,1,3,1,,Tempo 2-1-3; RIR 1; Accidentally grabbed a 60 and 65. Right arm did 65. Right anterior capsule tightness. A little sore today on that side. Maybe from sleeping on that side? I’ll continue to monitor,2026-07-23T17:11:43.987Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2735,Neutral Grip Dumbbell Floor Press,Push,Horizontal Press,,FALSE,FALSE,2,130,9,,,,2,1,3-Jan,1-2,,"Tempo 2-1-3, RIR 1-2; Less stiffness / awareness set 2 but definitely anterior capsule tightness - awareness",2026-07-23T17:16:39.680Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2736,Neutral Grip Dumbbell Floor Press,Push,Horizontal Press,,FALSE,FALSE,3,130,8,,,,2,1,3,1,,Tempo 2-1-3; RIR 1; Less stiffness / awareness set 2 but definitely anterior capsule tightness - awareness,2026-07-23T17:20:37.162Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2737,Neutral Grip Dumbbell Floor Press,Push,Horizontal Press,,FALSE,FALSE,4,130,7,,,,2,1,3,1,,Tempo 2-1-3; RIR 1; Less stiffness / awareness set 2 but definitely anterior capsule tightness - awareness,2026-07-23T17:25:25.069Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2738,Machine Chest Press,Push,Horizontal Press,,FALSE,FALSE,1,95,10,,,,2,1,3,2,,Tempo 2-1-3; RIR 2; LifeFitness seat at 3 handles at 2; tempo ,2026-07-23T17:28:32.115Z
8,"Phase 8 - Heavy Pull, Push Reintegration, and Hypertrophy",Progress heavy pulling; reintegrate pressing with shoulder awareness; build hypertrophy volume on arms,2026-07-05,2026-07-31,Right anterior capsule awareness persistent during floor press eccentric and machine press; radial/ulnar tilt adjustments help; overhead extension continues to loosen capsule; cable fly ROM shortened to manage awareness,"Farmer's hold attempted at 200 lbs (100 per hand); grip taxed heavily by combined carries, RDLs, and rows in same session; forearm lactic acid buildup is primary failure mechanism",S-20260723-01,7/23/2026,2,3,Phase 8 - Day 2 - Heavy Push + Shoulder Reintegration,2026-07-23T16:59:27.218Z,2026-07-23T18:24:55.790Z,E-20260723-2739,Machine Chest Press,Push,Horizontal Press,,FALSE,FALSE,2,100,9,,,,2,1,3,2,,Tempo 2-1-3; RIR 2; LifeFitness seat at 3 handles at 2; tempo ,2026-07-23T17:31:26.707Z
